build_id,build_lat,build_lon,build_start_dt,build_end_dt,coll_id,coll_dt,coll_lat,coll_lon,radius
6380693,47.61632879,-122.3330523,1/6/2015,6/5/2017,162381080,9/13/2013,47.6413541,-122.3207058,1429
6485841,47.6774562,-122.3184672,7/15/2016,2/15/2018,162381082,9/22/2013,47.61064476,-122.3340093,2276
6363305,47.60185619,-122.3170459,2/3/2014,5/27/2015,162381083,9/20/2013,47.60910496,-122.3256961,603
6418661,47.5735097,-122.3224022,1/13/2015,7/14/2016,162381084,9/22/2013,47.60108493,-122.3033006,491
6404209,47.56015663,-122.2910966,10/16/2014,4/15/2016,162381086,9/22/2013,47.61411466,-122.313693,1211
6456440,47.71787303,-122.2944766,8/12/2015,8/18/2017,162381089,8/30/2013,47.60865612,-122.3207558,780
6249284,47.65577125,-122.3170365,3/7/2014,10/27/2015,162381091,9/18/2013,47.58295072,-122.3042576,2258
6354902,47.66142742,-122.3033452,4/30/2015,8/31/2016,162381092,10/6/2013,47.60855705,-122.3063151,1608
6370621,47.68566128,-122.2843148,3/25/2015,5/3/2017,162381099,10/15/2013,47.60266687,-122.3010898,931
6424553,47.61709778,-122.3375332,5/22/2015,12/7/2017,162381101,10/11/2013,47.68656847,-122.3391027,1298
6453677,47.69572937,-122.3733593,11/4/2015,7/10/2017,162381102,10/11/2013,47.70911521,-122.3340009,1524
6404206,47.5596089,-122.2904265,10/16/2014,4/20/2016,162381104,9/30/2013,47.68304743,-122.3007582,1880
6456468,47.55009055,-122.3319557,7/7/2016,10/12/2017,162381106,9/29/2013,47.69959422,-122.3365446,1811
6313785,47.62334132,-122.3345852,11/3/2014,4/11/2016,162381107,9/30/2013,47.67775316,-122.3229807,1101
6423757,47.60053038,-122.3196145,12/4/2015,8/15/2017,162381111,9/30/2013,47.66132628,-122.3218441,213
6366532,47.61395165,-122.3241443,8/6/2015,10/30/2017,162381114,10/7/2013,47.61605227,-122.3361668,15
6339834,47.65502413,-122.2979185,7/20/2013,9/12/2014,162381115,10/4/2013,47.66085111,-122.3349868,1305
6406611,47.61184277,-122.3425428,3/25/2015,8/21/2017,162381119,10/7/2013,47.66603431,-122.3195344,39
6511999,47.70619241,-122.3258761,1/8/2016,3/17/2017,162381121,10/5/2013,47.64688458,-122.3513531,1166
6338471,47.66115206,-122.3757857,9/19/2014,2/23/2017,162381122,10/5/2013,47.51926768,-122.3754581,1743
6316847,47.61717726,-122.3166999,10/15/2014,1/24/2017,162381124,10/5/2013,47.52014716,-122.269719,2269
6389877,47.66111774,-122.3410771,6/27/2014,12/30/2015,162381125,10/17/2013,47.54360292,-122.307204,1457
6435512,47.59944557,-122.3049645,8/12/2015,9/30/2016,162381126,10/18/2013,47.58412088,-122.3133828,951
6300376,47.62326209,-122.3143469,12/5/2013,12/31/2014,162381127,11/5/2013,47.63231969,-122.3587645,1235
6300093,47.65725553,-122.3200803,7/2/2013,1/20/2015,162381130,11/1/2013,47.59856706,-122.3135852,159
6330647,47.66786255,-122.3811338,8/8/2013,9/16/2015,162381132,10/31/2013,47.62157262,-122.3620205,370
6483608,47.71573816,-122.3353047,6/8/2016,8/29/2017,162381133,11/1/2013,47.61645464,-122.2961556,815
6439861,47.65375456,-122.3129066,11/16/2015,1/6/2017,162381135,11/1/2013,47.54661144,-122.263597,1364
6371460,47.70598796,-122.3348714,10/14/2014,5/12/2016,162381136,11/1/2013,47.73303741,-122.3127363,593
6341268,47.62906083,-122.3426014,6/17/2013,3/4/2015,162381139,10/22/2013,47.56119226,-122.3418376,1409
6426613,47.61698493,-122.3319657,5/8/2015,10/18/2017,162381140,10/31/2013,47.67579538,-122.2624996,1036
6429608,47.6356913,-122.3259269,9/15/2015,3/31/2017,162381141,10/31/2013,47.60436038,-122.3167811,2088
6369962,47.64120991,-122.3250063,10/30/2014,4/12/2016,162381142,10/31/2013,47.57456973,-122.2966883,846
6377592,47.61361762,-122.3185288,12/9/2014,9/22/2016,162381143,10/31/2013,47.61076544,-122.3264443,1718
6365983,47.64790943,-122.3381579,10/24/2014,9/26/2016,162381144,10/30/2013,47.73395173,-122.3127486,1574
6422743,47.61632879,-122.3330523,12/5/2014,9/13/2016,162381145,10/31/2013,47.73375281,-122.2924335,1985
6287799,47.57054446,-122.2914076,11/20/2013,2/20/2015,162381146,10/30/2013,47.52469335,-122.3604791,1831
6423126,47.62037689,-122.323355,10/8/2015,5/3/2017,162381147,10/28/2013,47.6686758,-122.38213,186
6404288,47.62060764,-122.3112028,7/18/2015,1/27/2017,162381148,10/29/2013,47.61229387,-122.3387324,1697
6324793,47.61652519,-122.3373688,7/11/2013,10/8/2015,162381149,10/27/2013,47.66097421,-122.299152,565
6401048,47.63412071,-122.3426296,1/23/2015,12/12/2016,162381151,10/25/2013,47.73397149,-122.3450953,965
6289087,47.6241378,-122.3386931,4/24/2013,10/14/2014,162381153,10/28/2013,47.60621059,-122.3200847,2191
6343532,47.61445083,-122.3227283,3/18/2014,1/29/2016,162381155,10/20/2013,47.66155755,-122.3047627,1209
6182636,47.66172677,-122.3175613,10/16/2015,6/9/2016,162381156,10/14/2013,47.70865452,-122.3326554,983
6332906,47.69333241,-122.354241,10/10/2013,7/15/2015,162381160,9/13/2013,47.609552,-122.3222692,1308
6488356,47.60247849,-122.3210096,5/23/2016,2/28/2018,162381161,9/16/2013,47.72313601,-122.3254835,361
6434860,47.61457019,-122.3340078,8/25/2015,5/9/2017,162381162,9/24/2013,47.53117496,-122.3289487,944
6428981,47.56382104,-122.3138774,5/23/2015,10/31/2017,162381165,9/18/2013,47.54768957,-122.3340002,1722
6319158,47.60673038,-122.3203603,12/18/2015,9/1/2017,162381167,9/13/2013,47.73379124,-122.2971996,1476
6380969,47.65310607,-122.3431802,8/29/2014,11/2/2016,162381168,9/6/2013,47.57142858,-122.3566267,98
6504245,47.60642739,-122.3230445,9/24/2016,2/5/2018,162381170,11/7/2013,47.53812531,-122.2892674,2001
6453012,47.66306259,-122.3002169,6/19/2015,11/21/2016,162381172,11/7/2013,47.51611043,-122.2684899,514
6414719,47.62267378,-122.3604167,8/28/2015,1/19/2017,162381173,11/12/2013,47.63972654,-122.3234613,2485
6461843,47.65797676,-122.3141094,6/23/2016,10/2/2017,162381174,11/9/2013,47.54743304,-122.2767408,2204
6383259,47.66974927,-122.385144,3/26/2015,12/5/2016,162381176,11/7/2013,47.58760704,-122.2980618,1121
6473388,47.6699291,-122.380349,3/1/2016,7/10/2017,162381177,11/9/2013,47.53891253,-122.2937531,1407
6437982,47.63002641,-122.3414234,7/20/2015,6/30/2017,162381182,11/9/2013,47.66126195,-122.3119933,943
6453820,47.60413073,-122.304823,10/22/2015,9/30/2016,162381185,11/8/2013,47.58830419,-122.2969984,2379
6404205,47.5592093,-122.2904265,10/16/2014,4/20/2016,162381186,11/5/2013,47.60594462,-122.3297115,2419
6297554,47.6630259,-122.3204905,3/27/2014,6/5/2015,162381188,11/6/2013,47.6705237,-122.3661742,2371
6472951,47.71250742,-122.3550567,1/26/2016,3/31/2017,162381189,11/6/2013,47.66827776,-122.3762151,1243
6393303,47.58831146,-122.3065108,6/18/2014,7/9/2015,162381190,11/6/2013,47.59834479,-122.321048,1624
6337838,47.62677806,-122.3417152,5/6/2014,3/9/2016,162381191,11/5/2013,47.61613956,-122.3451325,582
6380259,47.66767445,-122.374504,8/11/2014,9/30/2016,162381195,10/1/2013,47.5898852,-122.337253,1788
6345269,47.62221174,-122.3355992,8/22/2013,9/12/2014,162381196,10/4/2013,47.56455893,-122.3761888,841
6426745,47.61779708,-122.3052776,7/30/2015,10/24/2017,162381197,8/5/2013,47.57124288,-122.384619,1335
6175609,47.66148571,-122.3157046,1/27/2014,3/9/2016,162381198,9/7/2013,47.53979463,-122.2740007,980
6336473,47.61371932,-122.3177533,10/23/2013,4/21/2015,162381199,10/3/2013,47.68904446,-122.4018016,2491
6389079,47.62296587,-122.3434253,1/7/2015,1/10/2017,162381202,9/28/2013,47.54637573,-122.3004684,2262
6343896,47.6877381,-122.3765045,12/19/2013,1/22/2015,162381203,9/29/2013,47.57115317,-122.314773,543
6368241,47.61918048,-122.3022012,7/30/2015,8/28/2017,162381204,9/28/2013,47.70587435,-122.3373,1174
6357155,47.62498078,-122.3388452,10/24/2013,6/9/2015,162381205,10/1/2013,47.53895778,-122.2960815,2361
6458649,47.63115019,-122.3427607,8/27/2015,11/2/2017,162381206,10/1/2013,47.57614808,-122.2966812,1438
6327387,47.60967965,-122.3297856,5/30/2013,3/24/2015,162381209,9/23/2013,47.70049597,-122.335087,1683
6343550,47.61445083,-122.3227283,1/21/2014,4/27/2015,162381211,9/19/2013,47.54891937,-122.2868481,1526
6499094,47.54006786,-122.371511,11/15/2016,9/19/2017,162381212,9/24/2013,47.61989476,-122.3226419,704
6366839,47.61586972,-122.3393811,7/23/2014,3/30/2018,162381215,9/25/2013,47.64935315,-122.3052814,1295
6315298,47.56931261,-122.3871171,7/17/2014,2/14/2018,162381216,9/24/2013,47.60773613,-122.3154598,1694
6484693,47.59867342,-122.3352065,3/17/2016,8/2/2017,162381218,9/20/2013,47.71506451,-122.3555197,1016
6378522,47.62366408,-122.322307,5/24/2014,11/19/2015,162381221,9/20/2013,47.57875038,-122.4035504,2256
6470571,47.68240595,-122.3253141,7/22/2016,11/15/2017,162381222,9/22/2013,47.55826724,-122.2918548,2372
6352324,47.62304677,-122.3407984,9/17/2014,9/20/2016,162381223,9/21/2013,47.55697829,-122.386898,402
6359455,47.67035987,-122.3831308,8/23/2014,8/11/2016,162381227,10/5/2013,47.67577533,-122.302742,1052
6339619,47.56797295,-122.2727644,6/28/2013,4/30/2015,162381235,10/14/2013,47.60100347,-122.3022358,1859
6388507,47.66111774,-122.3410771,8/1/2014,12/29/2015,162381247,9/30/2013,47.66865065,-122.3622039,1014
6325991,47.61251813,-122.3416764,9/6/2014,2/25/2016,162381248,10/12/2013,47.65297596,-122.3124641,2083
6339323,47.61428571,-122.3505719,4/2/2014,6/26/2015,162381250,9/30/2013,47.72230187,-122.3449669,2470
6310214,47.62491053,-122.3170363,4/26/2013,9/2/2015,162381251,10/11/2013,47.60326856,-122.3349346,2207
6401357,47.61387582,-122.3252557,7/24/2014,4/21/2016,162381252,10/9/2013,47.53978776,-122.2826031,1607
6358055,47.66419083,-122.3058052,12/23/2013,7/23/2014,162381253,8/16/2013,47.58298533,-122.3146985,661
6458687,47.61894243,-122.3544838,12/2/2015,3/8/2017,162381254,10/7/2013,47.66502791,-122.3323674,728
6360556,47.54957629,-122.3165954,9/16/2013,6/12/2014,162381256,9/28/2013,47.55678862,-122.3062394,2423
6306118,47.66341745,-122.3770695,8/12/2013,4/3/2015,162381257,10/3/2013,47.62076674,-122.3011492,1639
6300774,47.60246647,-122.3177232,7/25/2013,7/21/2015,162381258,10/3/2013,47.59192874,-122.3085115,1104
6464023,47.64307372,-122.3850734,2/9/2016,7/19/2017,162381259,10/3/2013,47.6122247,-122.3114765,2425
6376708,47.67630741,-122.3285125,6/24/2014,7/16/2015,162381261,10/3/2013,47.5721628,-122.3781695,42
6324483,47.61921428,-122.309164,9/18/2015,3/2/2017,162381262,11/3/2013,47.68694221,-122.3445032,1853
6494716,47.69060763,-122.3132343,8/4/2016,4/9/2018,162381263,11/3/2013,47.70852841,-122.3124304,1289
6353329,47.61673411,-122.3326804,9/19/2013,6/1/2015,162381264,11/2/2013,47.65622545,-122.3144186,2423
6394052,47.61094594,-122.3399262,3/13/2015,5/19/2017,162381265,11/2/2013,47.67273698,-122.3875869,1105
6282663,47.58655291,-122.3169822,8/2/2013,9/21/2015,162381272,10/23/2013,47.52125117,-122.3203178,798
6355637,47.61469501,-122.3117293,12/18/2014,5/19/2017,162381276,10/30/2013,47.57150647,-122.3390723,1888
6343551,47.61445083,-122.3227283,3/18/2014,1/29/2016,162381277,10/22/2013,47.59425142,-122.3096373,960
6354888,47.62498078,-122.3388452,1/9/2014,10/29/2015,162381279,10/28/2013,47.65048786,-122.3688616,1794
6544336,47.69405026,-122.3545504,1/19/2017,4/13/2018,162381280,10/25/2013,47.60251994,-122.3296454,2337
6470574,47.65189105,-122.3783788,1/25/2016,3/31/2017,162381282,10/27/2013,47.71926467,-122.2927298,1902
6342116,47.52136692,-122.3594714,7/8/2015,6/21/2017,162381284,10/28/2013,47.68189291,-122.317464,2060
6355397,47.61136255,-122.3118465,5/14/2014,11/14/2016,162381286,10/30/2013,47.62426734,-122.319889,1491
6386515,47.66929187,-122.3923671,11/14/2014,9/29/2016,162381288,10/20/2013,47.61468248,-122.316845,1458
6484643,47.61130962,-122.2889006,2/24/2016,4/6/2017,162381289,10/19/2013,47.61524975,-122.3188145,390
6461699,47.59600159,-122.3162261,8/24/2015,12/16/2016,162381291,10/22/2013,47.6058838,-122.3167806,601
6402731,47.62653955,-122.3616591,6/3/2015,9/20/2016,162381292,10/19/2013,47.60432454,-122.3083037,541
6456371,47.65141461,-122.3431969,10/14/2015,4/24/2017,162381293,11/6/2013,47.72293633,-122.3011947,1005
6321320,47.62383597,-122.3314398,12/21/2013,7/29/2015,162381294,9/11/2013,47.66126147,-122.3114272,213
6405423,47.61334989,-122.3231281,6/11/2016,1/9/2018,162381297,11/15/2013,47.61853184,-122.3378852,469
6306072,47.55926496,-122.2865539,11/13/2013,9/29/2015,162381301,11/14/2013,47.57145894,-122.3609707,1945
6374770,47.67603984,-122.2922304,8/12/2015,4/18/2018,162381302,11/15/2013,47.6275736,-122.3696989,720
6449879,47.61691256,-122.3171779,8/12/2016,4/18/2018,162381303,11/15/2013,47.66866691,-122.3762145,1962
6401146,47.63209422,-122.3419139,4/24/2015,8/24/2017,162381306,11/8/2013,47.65891125,-122.317766,956
6405731,47.56127513,-122.3886209,12/23/2014,11/17/2016,162381308,11/7/2013,47.66137208,-122.3307611,1702
6329942,47.62301247,-122.3233857,10/25/2013,2/24/2015,162381309,11/13/2013,47.61309682,-122.3347165,1863
6367485,47.62107332,-122.335549,6/16/2014,4/12/2017,162381312,11/9/2013,47.52195244,-122.3713098,2366
6399403,47.62304677,-122.3407984,7/9/2014,3/28/2016,162381314,11/12/2013,47.59334253,-122.3290487,209
6369620,47.62264265,-122.3394103,1/9/2014,7/24/2015,162381315,6/29/2013,47.60087925,-122.3315717,153
6357953,47.54372303,-122.3673479,7/27/2013,3/27/2014,162381320,11/5/2013,47.56074768,-122.2870268,891
6373481,47.60204123,-122.3104724,3/3/2014,10/24/2014,162381321,11/2/2013,47.60298463,-122.3285349,1877
6473211,47.59867342,-122.3352065,6/15/2016,8/16/2017,162381322,11/5/2013,47.67842568,-122.3217278,479
6355489,47.56082621,-122.3796587,2/5/2016,8/11/2017,162381324,11/5/2013,47.59979969,-122.3032877,2243
6342717,47.60649933,-122.3399674,2/11/2015,3/8/2017,162381325,11/6/2013,47.72731642,-122.3555559,2373
6352828,47.61273006,-122.3028953,4/15/2014,2/23/2016,162381326,9/22/2013,47.67125708,-122.3685973,838
6257754,47.71986382,-122.2929826,2/7/2014,1/20/2015,162381327,9/16/2013,47.73413613,-122.3348062,1467
6332903,47.69321735,-122.3541414,11/12/2013,7/15/2015,162381329,9/30/2013,47.54628098,-122.2968864,466
6445991,47.56881722,-122.365913,9/29/2016,1/25/2018,162381330,9/29/2013,47.53705159,-122.2811042,75
6338150,47.62615808,-122.3513117,2/7/2015,2/10/2017,162381335,9/27/2013,47.61811143,-122.3259444,741
6424483,47.60039583,-122.3324886,3/9/2015,11/3/2016,162381340,9/26/2013,47.59582498,-122.3192155,488
6337152,47.55257901,-122.3802058,6/17/2013,9/29/2014,162381346,9/24/2013,47.66401836,-122.3163466,225
6369367,47.6634884,-122.3161243,9/15/2014,2/3/2016,162381347,9/23/2013,47.69219781,-122.3189633,222
6371868,47.6184506,-122.3547689,5/28/2015,2/17/2017,162381349,9/20/2013,47.62394817,-122.3619389,735
6336739,47.61445461,-122.3241936,4/14/2014,3/3/2016,162381350,9/22/2013,47.60219546,-122.3207386,1882
6415053,47.67724011,-122.291275,1/6/2016,11/2/2016,162381362,10/6/2013,47.59583117,-122.3224587,2411
6308980,47.62251637,-122.3339166,12/26/2013,7/10/2017,162381363,10/19/2013,47.59787739,-122.3022295,1832
6415654,47.63596506,-122.3262126,4/17/2015,3/31/2017,162381367,10/21/2013,47.59748647,-122.3102801,2296
6335178,47.61911369,-122.317189,5/3/2013,11/4/2014,162381368,10/19/2013,47.57796288,-122.2951684,2327
6162727,47.56122456,-122.381916,9/19/2013,9/21/2015,162381372,10/13/2013,47.66981727,-122.3847426,1307
6472745,47.70619241,-122.3258761,2/3/2016,3/17/2017,162381374,10/13/2013,47.58364221,-122.2981446,1527
6334368,47.65502413,-122.2979185,7/12/2013,2/10/2015,162381376,10/12/2013,47.66358365,-122.3473244,1220
6457861,47.61777564,-122.3132728,11/14/2015,2/26/2018,162381378,10/10/2013,47.66559207,-122.3808565,1965
6403730,47.62893599,-122.3414135,8/21/2014,4/11/2016,162381381,10/12/2013,47.6146958,-122.3487461,1059
6268969,47.62490137,-122.3655399,12/18/2014,12/18/2014,162381383,10/9/2013,47.57404416,-122.3342038,2066
6282461,47.56965147,-122.2901043,6/2/2014,3/23/2016,162381385,10/9/2013,47.7226394,-122.2908313,1225
6347128,47.66277096,-122.3167336,9/7/2013,7/16/2015,162381387,10/8/2013,47.51737099,-122.3665962,2461
6450569,47.66183692,-122.3086833,1/20/2016,9/12/2017,162381388,10/9/2013,47.54278914,-122.3612154,1243
6425246,47.60420403,-122.3183261,6/15/2015,2/28/2017,162381389,10/8/2013,47.60991691,-122.3341125,1450
6321397,47.56083821,-122.3864761,9/13/2013,11/18/2015,162381391,10/2/2013,47.620312,-122.3435533,1130
6340569,47.61523711,-122.338364,5/24/2013,10/8/2015,162381395,11/4/2013,47.58111956,-122.3002624,1284
6338691,47.67062562,-122.3794832,9/17/2013,3/6/2015,162381398,11/1/2013,47.60346437,-122.329744,2141
6270553,47.66786255,-122.3811338,11/30/2015,12/2/2015,162381399,10/31/2013,47.61588525,-122.3378789,1666
6323430,47.59055076,-122.2920699,10/22/2013,12/4/2015,162381400,11/3/2013,47.70146108,-122.3554149,1007
6410037,47.67295718,-122.3177162,1/28/2016,10/10/2017,162381401,11/2/2013,47.72316552,-122.3289183,48
6351824,47.60594155,-122.3147824,7/24/2014,8/16/2016,162381402,11/2/2013,47.69061033,-122.357982,1312
6223833,47.61946557,-122.3549321,2/24/2015,2/8/2017,162381403,10/28/2013,47.71430299,-122.2985813,1421
6391378,47.57564287,-122.2943662,11/18/2014,7/21/2017,162381404,11/2/2013,47.56324163,-122.3127415,704
6498620,47.56574477,-122.377096,10/24/2016,10/31/2017,162381405,10/22/2013,47.57094178,-122.3511339,87
6098854,47.64790943,-122.3381579,8/18/2014,9/26/2016,162381406,10/29/2013,47.59881086,-122.3289687,2462
6485563,47.58929449,-122.3157099,8/24/2016,1/22/2018,162381407,10/30/2013,47.61892166,-122.3005289,2111
6402734,47.62652445,-122.361885,6/19/2015,9/20/2016,162381409,10/29/2013,47.65310605,-122.3290839,688
6384010,47.62440845,-122.3139213,8/21/2014,5/5/2016,162381412,10/21/2013,47.54559465,-122.3764225,2260
6357335,47.60189636,-122.3218343,5/21/2014,12/22/2015,162381413,10/28/2013,47.66129196,-122.3165789,479
6349605,47.61067146,-122.3395868,3/13/2015,10/16/2017,162381414,10/25/2013,47.58101178,-122.3127559,2431
6347127,47.66218798,-122.3168121,9/7/2013,7/16/2015,162381415,10/26/2013,47.66126937,-122.3131297,1552
6330639,47.61728899,-122.316704,6/18/2013,10/30/2014,162381418,10/25/2013,47.64846829,-122.3761087,674
6310152,47.60282807,-122.3171044,10/10/2014,8/9/2016,162381419,11/5/2013,47.64009365,-122.3460858,703
6371164,47.67607614,-122.3184738,3/11/2014,9/30/2015,162381420,10/26/2013,47.5291329,-122.2697265,382
6226141,47.64464664,-122.3261037,7/30/2015,4/20/2017,162381421,10/28/2013,47.61859702,-122.3541475,819
6151786,47.56709607,-122.3648987,8/5/2013,5/19/2017,162381423,11/6/2013,47.5323912,-122.2927197,1116
6477452,47.6496355,-122.3484192,1/22/2016,8/8/2017,162381426,10/24/2013,47.68751645,-122.3121726,346
6306055,47.6575664,-122.3158551,8/13/2013,2/23/2015,162381427,11/5/2013,47.55365689,-122.2802052,803
6170569,47.66838544,-122.3720069,11/13/2013,11/15/2013,162381428,10/24/2013,47.57152594,-122.2967515,1849
6362241,47.67549945,-122.3869655,4/1/2014,5/18/2016,162381429,11/5/2013,47.52075753,-122.2700021,703
6380059,47.62334132,-122.3345852,12/31/2014,3/27/2017,162381430,10/23/2013,47.65894425,-122.3647161,1204
6422105,47.66168854,-122.343299,11/25/2015,1/20/2017,162381432,10/22/2013,47.51730344,-122.3454233,970
6378214,47.60024388,-122.3350917,9/29/2014,5/25/2016,162381445,11/17/2013,47.64404198,-122.3170545,241
6303152,47.66249799,-122.3167672,9/7/2013,7/16/2015,162381446,11/16/2013,47.6056239,-122.3340191,1742
6526216,47.57161504,-122.2934777,11/10/2016,2/28/2018,162381448,11/12/2013,47.54350859,-122.2936542,635
6352823,47.55977042,-122.3832189,5/14/2014,12/1/2015,162381454,11/8/2013,47.5466953,-122.3295862,787
6337353,47.61933063,-122.3218517,7/15/2013,10/10/2014,162381456,11/12/2013,47.70855484,-122.3168792,1090
6345955,47.66930636,-122.3115983,3/13/2014,6/12/2015,162381458,11/10/2013,47.53947108,-122.3371105,2124
6336323,47.57489783,-122.3864325,1/22/2015,9/26/2016,162381459,11/10/2013,47.55600342,-122.3553564,2178
6314548,47.61754059,-122.3362194,3/4/2014,8/26/2015,162381460,11/9/2013,47.57004013,-122.3621057,2331
6398637,47.61181606,-122.3231999,1/21/2015,10/12/2016,162381461,6/27/2013,47.54438649,-122.3304653,2404
6314549,47.56013448,-122.3864298,8/15/2013,6/2/2015,162381463,11/8/2013,47.52557774,-122.3492899,1326
6395342,47.69253539,-122.3776106,7/9/2015,2/16/2017,162381466,11/6/2013,47.57835541,-122.4014675,1344
6378510,47.61067146,-122.3395868,10/3/2014,5/24/2017,162381468,10/5/2013,47.73397149,-122.3450953,314
6367473,47.66461107,-122.3171825,5/30/2014,5/30/2017,162381470,10/4/2013,47.57541958,-122.2959096,1726
6403673,47.659998,-122.3211243,6/10/2015,2/28/2017,162381471,10/3/2013,47.54919188,-122.3347929,1911
6407331,47.67330639,-122.3766959,3/23/2016,9/22/2017,162381472,9/27/2013,47.68692954,-122.3404558,696
6470594,47.66180836,-122.3868917,3/7/2016,6/13/2017,162381473,9/29/2013,47.60351086,-122.3050444,2288
6410711,47.65162035,-122.3129426,3/26/2015,5/15/2017,162381476,9/28/2013,47.5534528,-122.2904597,1091
6369324,47.62154693,-122.3401645,11/22/2013,4/16/2015,162381480,9/27/2013,47.55576875,-122.3382383,1714
6361128,47.58542454,-122.3218658,10/2/2013,6/11/2015,162381482,9/26/2013,47.66711002,-122.317899,1254
6374401,47.66554497,-122.3178776,2/25/2015,7/14/2016,162381483,9/25/2013,47.6527229,-122.3565972,1784
6314268,47.62069226,-122.3413943,9/9/2014,6/15/2016,162381484,9/26/2013,47.66692039,-122.3608013,1201
6285569,47.61834907,-122.3483306,6/5/2013,9/22/2014,162381491,9/23/2013,47.62320916,-122.3384463,1411
6402967,47.64880393,-122.340799,6/17/2014,11/17/2016,162381495,9/22/2013,47.6017237,-122.3363102,1504
6374586,47.61586972,-122.3393811,7/23/2014,12/14/2017,162381497,9/23/2013,47.61421489,-122.3419821,2276
6363672,47.56549837,-122.3969031,9/3/2014,1/27/2017,162381500,9/19/2013,47.64173276,-122.3929721,1406
6414126,47.72369199,-122.3067701,10/7/2015,7/11/2017,162381503,10/22/2013,47.64777143,-122.3544967,1494
6494029,47.62573494,-122.3196089,9/19/2016,10/18/2017,162381504,10/23/2013,47.61746764,-122.3435152,932
6368859,47.64827306,-122.3357527,1/7/2015,3/23/2017,162381512,10/19/2013,47.66138668,-122.3381276,1919
6360802,47.65295277,-122.3559441,8/18/2014,11/20/2015,162381514,10/19/2013,47.55631872,-122.2704744,1899
6511148,47.58762597,-122.3066973,9/13/2016,9/8/2017,162381517,9/30/2013,47.59923284,-122.2974147,649
6330059,47.65155384,-122.3443593,5/1/2013,11/13/2014,162381518,10/12/2013,47.61106822,-122.3426125,1215
6417082,47.6429976,-122.320869,12/23/2015,10/16/2017,162381522,10/14/2013,47.5915438,-122.3148374,1498
6361888,47.62107332,-122.335549,11/13/2014,9/27/2017,162381523,10/14/2013,47.52011701,-122.2627774,1091
6501703,47.61619705,-122.3178559,6/3/2016,2/26/2018,162381524,10/9/2013,47.61564806,-122.3424234,233
6357952,47.54365066,-122.367723,7/27/2013,4/22/2014,162381525,10/8/2013,47.69495655,-122.323053,1031
6365080,47.58577803,-122.3218707,10/2/2013,6/11/2015,162381526,10/25/2013,47.60840868,-122.327361,841
6360716,47.65575639,-122.3166677,3/7/2014,10/27/2015,162381527,10/8/2013,47.70233064,-122.3345257,517
6443241,47.65417021,-122.373318,3/18/2016,6/30/2017,162381530,10/28/2013,47.64854073,-122.3427754,486
6281378,47.67054426,-122.3880165,9/11/2013,9/24/2015,162381532,10/9/2013,47.62320195,-122.3364922,2404
6412991,47.69809112,-122.3492993,3/14/2016,11/2/2017,162381534,10/17/2013,47.6614611,-122.3661737,439
6352578,47.62422755,-122.3571004,7/20/2015,12/16/2016,162381535,10/6/2013,47.66212421,-122.3445508,1513
6155458,47.61712077,-122.331524,2/2/2015,7/18/2017,162381536,10/18/2013,47.6621407,-122.3539806,1057
6387467,47.61709778,-122.3375332,8/24/2015,2/15/2018,162381537,10/3/2013,47.69874285,-122.3553865,104
6353535,47.61665268,-122.3326278,2/24/2014,6/1/2015,162381538,10/21/2013,47.70852841,-122.3124304,2150
6284918,47.62264265,-122.3394103,2/24/2014,8/7/2015,162381540,10/23/2013,47.66865238,-122.3650982,1199
6439675,47.6223157,-122.3419568,6/30/2015,5/4/2017,162381543,11/5/2013,47.60166611,-122.3017193,335
6398415,47.50970617,-122.3776024,3/9/2015,1/25/2017,162381544,11/5/2013,47.67588716,-122.3238955,1862
6383857,47.64827306,-122.3357527,1/7/2015,3/23/2017,162381545,10/17/2013,47.70956299,-122.3328547,2071
6353526,47.61070574,-122.3413759,6/27/2014,3/15/2016,162381547,11/5/2013,47.6905667,-122.3458666,1328
6451574,47.66196595,-122.3041538,7/25/2015,9/19/2016,162381548,11/7/2013,47.61124588,-122.327654,296
6368063,47.6711164,-122.3885174,4/8/2014,9/21/2015,162381549,11/4/2013,47.60523168,-122.3290587,231
6321396,47.5608203,-122.3859015,9/13/2013,11/18/2015,162381554,10/30/2013,47.66466258,-122.3364119,257
6304715,47.61805139,-122.3104763,5/7/2013,7/8/2014,162381559,10/18/2013,47.6596517,-122.3177466,1895
6295045,47.66414599,-122.3166552,4/29/2013,9/25/2014,162381560,10/30/2013,47.71230181,-122.3380924,1019
6371235,47.67607614,-122.3184738,4/29/2014,10/5/2015,162381564,10/24/2013,47.57642575,-122.3394075,2002
6359768,47.65577125,-122.3170365,3/7/2014,10/27/2015,162381566,10/21/2013,47.57157607,-122.3663302,2346
6337450,47.66476705,-122.2839396,6/4/2013,7/1/2014,162381567,10/27/2013,47.66220234,-122.3735954,68
6471782,47.55189388,-122.3819111,12/16/2015,10/14/2016,162381569,10/26/2013,47.68911248,-122.3472164,1578
6345134,47.62001578,-122.3419767,7/24/2013,9/29/2014,162381570,10/27/2013,47.56513935,-122.3394391,1376
6398636,47.66392536,-122.3062412,8/20/2014,6/24/2015,162381571,10/26/2013,47.57168636,-122.3241919,2158
6289114,47.62384112,-122.3394213,4/24/2013,10/14/2014,162381572,10/27/2013,47.67420776,-122.3607787,2466
